;1992;1994;1995;1996;1998;1999;2000;2001;2002;2003;2005;2006;2007
76;0,060704063;0,058497377;0,058515328;0,058117349;0,054910654;0,054708726;0,051381221;0,050270783;0,05041226;0,05206825;0,051384186;0,048085713;0,049523722
77;0,066187706;0,063721689;0,063881947;0,063530859;0,059979394;0,060362087;0,056375915;0,055140596;0,05521325;0,057127035;0,056567232;0,053225105;0,0552881
78;0,072146427;0,069423816;0,06977697;0,06937517;0,065430346;0,066631088;0,061862074;0,060757;0,06061331;0,062582902;0,061979462;0,058721509;0,061535562
79;0,078635716;0,075643465;0,076239931;0,075689646;0,071367493;0,073565102;0,067891931;0,067142446;0,066632036;0,068488071;0,067685045;0,06461037;0,068299477
80;0,085719754;0,082422167;0,08331027;0,082519822;0,077926516;0,081212846;0,07452378;0,074295788;0,073273977;0,074906967;0,073778333;0,070939115;0,075620175
81;0,093473115;0,089803718;0,091026841;0,089917845;0,085281215;0,089621303;0,081822901;0,08218403;0,080524703;0,081918216;0,080386957;0,077768229;0,083544827
82;0,101980491;0,097833785;0,099426721;0,097942245;0,0936492;0,09883452;0,089862498;0,090734395;0,088347859;0,08961592;0,0876753;0,085173189;0,092128563
83;0,111287673;0,106552012;0,108536478;0,106627667;0,103195897;0,108900657;0,098725214;0,09990139;0,096748219;0,098074435;0,095777827;0,093231965;0,101429264
84;0,12137984;0,115988278;0,118367348;0,115971935;0,113993267;0,119874453;0,108504568;0,109695544;0,105798694;0,107333681;0,104774733;0,102021229;0,111505945
85;0,13221372;0,126167116;0,128918411;0,125956546;0,126091076;0,131810048;0,119306132;0,120127559;0,115593214;0,117425313;0,114747823;0,111629616;0,12242463
86;0,143713575;0,13710644;0,140174185;0,136544788;0,13951077;0,144759672;0,131249239;0,131205239;0,126247717;0,128371561;0,125782748;0,12216053;0,134259768
87;0,155767411;0,148815372;0,152102463;0,147679668;0,154234111;0,158773466;0,14446835;0,1429341;0,137903174;0,140182797;0,137967725;0,133733847;0,147095148
88;0,168303002;0,161273481;0,164677441;0,159322695;0,170209748;0,173938329;0,159089099;0,155350119;0,150675173;0,15287466;0,151374554;0,146448898;0,161007486
89;0,181342199;0,174414716;0,177896129;0,171481064;0,18735613;0,190409055;0,175208562;0,168544606;0,164615583;0,166480543;0,16604236;0,160355326;0,176053677
90;0,194926793;0,188141053;0,191753977;0,184169029;0,205533901;0,208377859;0,192915232;0,182637685;0,179759936;0,181032311;0,181987994;0,175485334;0,19228581
91;0,209114353;0,202320352;0,206242786;0,197405515;0,224534821;0,228078294;0,212286849;0,197780321;0,196127494;0,196558033;0,19920102;0,191851881;0,209751112
92;0,223980103;0,216784386;0,221350517;0,211214699;0,244075779;0,249792934;0,233386005;0,214159065;0,213716875;0,213081265;0,217637274;0,209443559;0,228490532
93;0,239601207;0,231392335;0,237053814;0,225608217;0,263955414;0,27379843;0,256285763;0,231944492;0,232511455;0,230628392;0,237244218;0,228230857;0,24854592
94;0,256039638;0,246099957;0,253309861;0,240565863;0,284236593;0,300296211;0,281102558;0,25123073;0,252486552;0,249237274;0,257992913;0,248174641;0,269968788
95;0,27336527;0,26088256;0,27006473;0,25605771;0,30506728;0,329483113;0,30796203;0,272101766;0,273594172;0,26894792;0,279839281;0,269208747;0,292809749
96;0,291659895;0,275726742;0,287254059;0,272046381;0,326663232;0,361557345;0,336994665;0,294637946;0,29575798;0,289801504;0,30271736;0,291234416;0,317116715
97;0,311018748;0,290631371;0,304802996;0,288486797;0,349314123;0,396714797;0,368335697;0,318914025;0,318870213;0,311840611;0,326537467;0,314117026;0,342934455
98;0,331534819;0,305608426;0,322673562;0,305351748;0,373298691;0,43517602;0,402130995;0,345011705;0,342864937;0,335118442;0,351233256;0,33775423;0,370336539
99;0,353272141;0,320683733;0,340940042;0,322672794;0,398740984;0,477238824;0,43854776;0,373042889;0,367844274;0,359714277;0,376842784;0,362193595;0,399480898
100;0,376292277;0,335897578;0,359717753;0,340501409;0,425751403;0,52323804;0,477767381;0,403128545;0,39397276;0,385721925;0,403441057;0,387533482;0,43056786
101;0,400658999;0,351305324;0,379152357;0,35890315;0,454452836;0,573540468;0,51998521;0,43539488;0,421462703;0,413249086;0,431130413;0,413908225;0,463837086
102;0,426438294;0,366978056;0,399422436;0,377958908;0,48498218;0,628548102;0,565412021;0,469973332;0,45058044;0,442419263;0,460043895;0,441492274;0,499573871
103;0,453704259;0,382991955;0,420704175;0,397755145;0,517484195;0,688706302;0,614287785;0,507013794;0,481601824;0,473369551;0,490332046;0,470475203;0,538080558
104;0,482553309;0,399403361;0,443085;0,418359409;0,552094242;0,754519909;0,666914658;0,546717947;0,514693709;0,506242318;0,522126079;0,500995145;0,579594851
105;0,513094132;0,416272308;0,466639379;0,439843002;0,588953504;0,826551804;0,723641814;0,589319043;0,550010532;0,541195129;0,555571626;0,533196023;0,624355071
106;0,545445843;0,433668925;0,491448588;0,46228749;0,628213572;0,905427748;0,784866009;0,635079081;0,587720751;0,578405071;0,590839818;0,567244575;0,672618717
107;0,579739107;0,451674221;0,517601374;0,485785789;0,670037301;0,991844273;0,851038753;0,684292746;0,6280083;0,618071274;0,628130597;0,603333347;0,724664038
108;0,616114151;0,470369635;0,545189289;0,510434374;0,714599351;1,086566362;0,922655913;0,737279647;0,671069425;0,660407564;0,667657836;0,641667139;0,780789792
109;0,654710793;0,489800258;0,574288935;0,536303947;0,762085813;1,190395162;1,000198686;0,794345087;0,717097507;0,705609467;0,709588292;0,68240734;0,841310095
110;0,695676557;0,510003072;0,604974651;0,563461056;0,812696096;1,304195574;1,084175342;0,855807517;0,76629422;0,753877507;0,754084383;0,725710532;0,906559797
111;0,739170474;0,531017604;0,637323392;0,591976553;0,86664437;1,428912071;1,175141508;0,922011102;0,818874503;0,8054273;0,801321862;0,771744303;0,976897548
