,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
37,462506.5235494089,464889.3101320168,467236.45759497886,469119.89449014,470344.58959572564,471467.5217533664,472120.19171423605,472632.89031486347,473367.1705217024,474382.483261529,475707.7505194964,477036.99804089323,478354.82486919715,479495.58421538974,480412.84105737746,481118.4578982205,481607.3320807848
38,461267.0145514451,463706.71733474685,466110.20676996204,468053.198294081,469356.4979861278,470570.96305792924,471299.8690196074,471871.5850115586,472644.187910604,473693.65695419046,475047.4734538066,476400.97319412587,477739.5452827288,478897.41732320795,479828.26795784227,480545.77002043196,481045.71807142574
39,459827.78464924294,462325.61812872137,464788.096533225,466797.3049209817,468197.4897131316,469526.97154406866,470352.397124397,470996.09674781427,471810.92074054567,472895.81064829766,474278.6769501181,475656.8307126187,477016.87814032275,478193.35826473794,479139.6144378995,479871.05512134294,480384.24712573754
40,458190.72548255464,460747.8053910774,463271.8100573114,465353.75132528075,466868.8419321211,468336.5365692563,469278.54897716554,470007.065916069,470867.95645090163,471989.4988095038,473401.89104969363,474805.08007586264,476187.31333897525,477383.8764323731,478347.330820924,479094.7450122631,479623.33310772857
41,456357.9838724735,458975.3229635202,461563.27376524603,463724.30069335253,465372.0161233095,467000.78447188967,468079.19936320157,468905.2150024951,469815.9589777617,470975.3505222321,472417.7195445248,473846.3037830941,475251.4126296981,476469.51093207527,477451.9346604816,478217.33602218505,478763.4516288727
42,454331.95713010273,457010.46124057024,459664.6532520594,461910.9388547651,463708.6554128075,465520.9767953566,466755.32371693675,467691.3477074517,468655.6679748847,469854.06876197504,471326.839284403,472781.1566894208,474209.80898357794,475450.86998502567,476454.01017690037,477239.38846895064,477805.13955267984
43,452115.2878313047,454855.7522378038,457578.34871078015,459915.8702494023,461880.58156688523,463898.50830254314,465307.9967999023,466366.34796854254,467387.8979470339,468626.42958324176,470129.99940116255,471610.36526042386,473063.2058783517,474328.63025338243,475354.20762200665,476161.5260629301,476748.9944360841
44,449710.8580734761,452513.9641549433,455306.9898763852,457741.5134619189,459889.7916671279,462134.904785151,463738.3912467053,464931.17888793873,466013.5372971359,467293.2812244485,468828.02045136073,470334.72674645873,471812.3765066198,473103.5360911987,474153.24257301405,474984.43524410296,475595.67390849383
45,447121.7832318303,449988.09545014636,452853.4305026492,455390.4963361904,457738.4544749885,460231.8206726497,462047.77598180046,463386.88156577514,464533.5472888098,465855.5431312195,467421.7934787556,468955.1082779336,470458.1629069601,471776.3987216503,472851.89515662595,473708.8644535253,474345.89498937514
46,444351.4052340976,447281.3684432427,450220.74238810275,452865.6506835666,455428.90649498143,458191.03644610324,460237.5145100436,461734.5738416167,462948.9609259688,464314.20489965065,465912.2789980854,467472.44588302914,469001.4750192936,470348.0953418588,471451.0092045338,472335.62334026815,473000.4333453769
47,441403.285373982,444397.22246702254,447412.20896862133,450170.0065998512,452963.64774653985,456014.4558625341,458309.0630842434,459975.4489461127,461260.881751321,462670.3251412505,464300.5059017729,465887.7434294033,467443.28966599,468819.56815668294,469951.49134159053,470865.5819050017,471560.1224880744
48,438281.1966849919,441339.30658693996,444431.318495332,447306.78640696494,450345.33725523297,453704.1029958741,456263.9687531699,458110.7740651166,459470.48256572237,460925.03027137805,462587.57029129093,464202.0714915575,465784.6494603137,467191.82334297034,468354.31000803877,469299.6695814946,470025.8529134878
49,434989.1158974899,438111.47191080166,441281.75681769656,444279.3982362366,447576.7882747234,451262.11910094623,454103.8672936738,456141.88881869597,457579.0040704689,459079.51322311227,460774.6342350561,462416.56614566076,464026.66164391744,465465.9299458694,466660.4944172651,467638.87425738084,468398.57118462224
50,431531.2150029675,434717.7635111205,437967.39979263354,441091.4292712131,444660.96325149166,448690.75930727297,451830.48103078606,454070.2036575816,455587.75343472196,457135.0320886162,458862.92445481685,460532.4276937181,462170.49685518973,463643.0187088853,464871.13345066376,465884.2412356514,466679.2789583488
51,427911.8524505542,431162.4119838213,434492.3053415797,437746.63866873196,441600.96854491846,445992.3891498604,449445.616549866,451897.1981797453,453498.10279038403,455092.90869015804,456853.7309426061,458550.91931910254,460217.3878303865,461724.2808394839,462987.3744912503,464036.87213838176,464869.0319580343
52,424135.5640017628,427449.82466796425,430860.7051782419,434248.95017778873,438400.048915911,443169.4809444158,446951.1623050527,449624.4193699147,451311.4876568503,452954.52708305983,454748.4055104537,456473.36567554716,458168.6280395521,459710.966712121,461010.42219779384,462097.9237543129,462968.9388933874
53,420207.0532702901,423584.57655193494,427076.99623062776,430602.44447647774,435061.5817977393,440224.6100147833,444349.08612844086,447253.4797649638,449029.40529816813,450721.3319929517,452548.3602751379,454301.1514118101,456025.57025934843,457604.3845106739,458941.5372212886,460068.6068319807,460980.1603290704
