Year,Age,Female,Male,Total
1991,77,6733,8203,14936
1991,78,7638,8856,16494
1991,79,8015,8614,16629
1991,80,8873,8657,17530
1991,81,9679,8855,18534
1991,82,10309,8629,18938
1991,83,10810,8479,19289
1991,84,11142,7910,19052
1991,85,11395,7423,18818
1991,86,11306,6832,18138
1991,87,11233,6180,17413
1991,88,10729,5593,16322
1991,89,10411,4914,15325
1991,90,9358,3904,13262
1991,91,8065,3200,11265
1991,92,6701,2411,9112
1991,93,5810,1807,7617
1991,94,4560,1370,5930
1991,95,3680,886,4566
1991,96,2767,608,3375
1991,97,2087,438,2525
1991,98,1477,268,1745
1991,99,995,173,1168
1991,100,637,114,751
1991,101,432,72,504
1991,102,239,43,282
1991,103,166,24,190
1991,104,112,11,123
1991,105,47,3,50
1991,106,27,2,29
1991,107,9,2,11
1991,108,14,1,15
1991,109,2,0,2
1991,110+,6,1,7
1992,0,2063,3012,5075
1992,1,168,231,399
1992,2,107,151,258
1992,3,65,126,191
1992,4,72,106,178
1992,5,72,96,168
1992,6,69,72,141
1992,7,59,68,127
1992,8,47,79,126
1992,9,60,59,119
1992,10,48,69,117
1992,11,55,94,149
1992,12,55,71,126
1992,13,59,96,155
1992,14,69,122,191
1992,15,83,149,232
1992,16,100,198,298
1992,17,129,310,439
1992,18,168,486,654
1992,19,165,551,716
1992,20,168,567,735
1992,21,158,666,824
1992,22,211,622,833
1992,23,198,643,841
1992,24,198,627,825
1992,25,223,661,884
1992,26,227,679,906
1992,27,235,718,953
1992,28,287,791,1078
1992,29,269,748,1017
1992,30,303,805,1108
1992,31,298,879,1177
1992,32,328,835,1163
1992,33,362,874,1236
1992,34,331,928,1259
1992,35,425,1008,1433
1992,36,396,1018,1414
1992,37,446,1024,1470
1992,38,431,1087,1518
1992,39,521,1215,1736
1992,40,520,1292,1812
1992,41,549,1383,1932
1992,42,589,1491,2080
1992,43,670,1702,2372
1992,44,676,1861,2537
1992,45,771,1838,2609
1992,46,689,1702,2391
1992,47,654,1606,2260
1992,48,720,1696,2416
1992,49,709,1748,2457
1992,50,666,1779,2445
1992,51,650,1683,2333
1992,52,849,2063,2912
1992,53,942,2285,3227
1992,54,1068,2455,3523
1992,55,1092,2701,3793
1992,56,1180,2883,4063
1992,57,1294,3202,4496
1992,58,1415,3506,4921
1992,59,1519,3800,5319
1992,60,1671,4237,5908
1992,61,1871,4667,6538
1992,62,1937,4730,6667
1992,63,2080,4934,7014
1992,64,2259,5249,7508
1992,65,2445,5457,7902
1992,66,2751,5671,8422
1992,67,2881,5932,8813
1992,68,3104,6306,9410
1992,69,3291,6288,9579
1992,70,3827,7138,10965
1992,71,4260,7343,11603
1992,72,4105,6870,10975
1992,73,2819,4471,7290
1992,74,3003,4494,7497
1992,75,2965,4107,7072
1992,76,3324,4281,7605
1992,77,5789,7227,13016
1992,78,7125,8351,15476
1992,79,8002,8733,16735
1992,80,8473,8578,17051
1992,81,9188,8462,17650
1992,82,10065,8720,18785
1992,83,10688,8457,19145
1992,84,11178,8069,19247
1992,85,11151,7359,18510
1992,86,11198,7044,18242
1992,87,11202,6179,17381
1992,88,10771,5482,16253
1992,89,10439,5001,15440
1992,90,9592,4216,13808
1992,91,8432,3242,11674
1992,92,7007,2667,9674
1992,93,5967,2000,7967
1992,94,4864,1390,6254
1992,95,3890,1078,4968
1992,96,2900,636,3536
1992,97,2103,432,2535
1992,98,1509,270,1779
1992,99,1076,203,1279
1992,100,742,119,861
1992,101,462,89,551
1992,102,286,53,339
1992,103,161,23,184
1992,104,102,20,122
1992,105,58,7,65
1992,106,25,2,27
1992,107,16,2,18
1992,108,14,2,16
1992,109,4,0,4
1992,110+,2,1,3
1993,0,1872,2732,4604
1993,1,158,251,409
1993,2,111,116,227
1993,3,70,130,200
1993,4,76,92,168
1993,5,65,89,154
1993,6,51,67,118
1993,7,52,74,126
1993,8,72,79,151
1993,9,46,71,117
1993,10,58,74,132
1993,11,54,86,140
1993,12,57,80,137
1993,13,52,94,146
1993,14,61,120,181
1993,15,80,177,257
1993,16,122,224,346
1993,17,127,287,414
1993,18,173,393,566
1993,19,186,508,694
1993,20,157,630,787
1993,21,230,630,860
1993,22,197,658,855
1993,23,157,601,758
1993,24,202,596,798
1993,25,193,616,809
1993,26,227,637,864
1993,27,239,679,918
1993,28,289,737,1026
1993,29,288,839,1127
1993,30,277,830,1107
1993,31,320,822,1142
1993,32,335,853,1188
1993,33,354,890,1244
1993,34,313,967,1280
1993,35,369,993,1362
1993,36,386,1086,1472
1993,37,395,1034,1429
1993,38,443,1179,1622
1993,39,512,1151,1663
1993,40,534,1291,1825
1993,41,587,1393,1980
1993,42,611,1513,2124
1993,43,697,1764,2461
1993,44,760,1706,2466
1993,45,772,1801,2573
1993,46,829,1949,2778
1993,47,760,1878,2638
1993,48,686,1789,2475
1993,49,790,1807,2597
1993,50,755,1746,2501
1993,51,767,1869,2636
1993,52,732,1770,2502
1993,53,898,2197,3095
1993,54,977,2436,3413
1993,55,1125,2633,3758
1993,56,1198,2851,4049
1993,57,1296,3070,4366
1993,58,1385,3407,4792
1993,59,1477,3732,5209
1993,60,1679,4156,5835
1993,61,1813,4477,6290
1993,62,2031,4742,6773
1993,63,2158,4960,7118
1993,64,2244,5290,7534
1993,65,2450,5386,7836
1993,66,2626,5646,8272
1993,67,2919,5856,8775
1993,68,3177,6249,9426
1993,69,3400,6381,9781
1993,70,3654,6921,10575
1993,71,4134,7176,11310
1993,72,4656,7762,12418
1993,73,4307,7041,11348
1993,74,3074,4704,7778
1993,75,3285,4511,7796
1993,76,3178,4221,7399
1993,77,3542,4481,8023
1993,78,6456,7356,13812
1993,79,7935,8599,16534
1993,80,8991,9052,18043
1993,81,9215,8994,18209
1993,82,9881,8757,18638
1993,83,10863,8793,19656
1993,84,11501,8431,19932
1993,85,11556,7949,19505
1993,86,11919,7349,19268
1993,87,11644,6608,18252
1993,88,11289,5873,17162
1993,89,10922,5108,16030
1993,90,9756,4442,14198
1993,91,9244,3585,12829
1993,92,7945,2943,10888
1993,93,6445,2127,8572
1993,94,5095,1700,6795
1993,95,4087,1172,5259
1993,96,3136,776,3912
1993,97,2453,481,2934
1993,98,1671,293,1964
1993,99,1103,222,1325
1993,100,758,156,914
1993,101,506,76,582
1993,102,370,41,411
1993,103,186,29,215
1993,104,134,20,154
1993,105,64,5,69
1993,106,39,3,42
1993,107,13,3,16
1993,108,8,0,8
1993,109,6,0,6
1993,110+,6,0,6
1994,0,1748,2445,4193
1994,1,164,182,346
1994,2,86,118,204
1994,3,55,115,170
1994,4,57,80,137
1994,5,60,84,144
1994,6,61,72,133
1994,7,45,83,128
1994,8,57,72,129
1994,9,46,52,98
1994,10,56,72,128
1994,11,43,72,115
1994,12,62,103,165
1994,13,69,107,176
1994,14,70,141,211
1994,15,76,168,244
1994,16,87,209,296
1994,17,111,269,380
1994,18,130,373,503
1994,19,143,455,598
1994,20,165,516,681
1994,21,194,632,826
1994,22,167,617,784
1994,23,175,619,794
1994,24,199,603,802
1994,25,208,616,824
1994,26,212,616,828
1994,27,253,646,899
1994,28,233,736,969
1994,29,237,814,1051
1994,30,291,861,1152
1994,31,322,805,1127
1994,32,294,835,1129
1994,33,355,865,1220
1994,34,342,924,1266
1994,35,370,1015,1385
1994,36,388,994,1382
1994,37,460,1101,1561
1994,38,506,1096,1602
1994,39,472,1158,1630
1994,40,531,1298,1829
1994,41,533,1380,1913
1994,42,581,1430,2011
1994,43,662,1572,2234
1994,44,733,1773,2506
1994,45,723,1931,2654
1994,46,815,1990,2805
1994,47,905,2123,3028
1994,48,847,2067,2914
1994,49,782,1829,2611
1994,50,806,2009,2815
1994,51,799,1949,2748
1994,52,815,1972,2787
1994,53,760,1895,2655
1994,54,991,2345,3336
1994,55,1069,2541,3610
1994,56,1162,2778,3940
1994,57,1191,2881,4072
1994,58,1256,3245,4501
1994,59,1432,3490,4922
1994,60,1586,3765,5351
1994,61,1714,4138,5852
1994,62,1923,4504,6427
1994,63,2060,5068,7128
1994,64,2175,5128,7303
1994,65,2373,5237,7610
1994,66,2638,5569,8207
1994,67,2802,5825,8627
1994,68,3075,6100,9175
1994,69,3372,6389,9761
1994,70,3563,6448,10011
1994,71,3874,6842,10716
1994,72,4488,7367,11855
1994,73,4999,8020,13019
1994,74,4756,7164,11920
1994,75,3292,4692,7984
1994,76,3384,4676,8060
1994,77,3372,4142,7514
1994,78,3772,4568,8340
1994,79,6705,7357,14062
1994,80,8565,8496,17061
1994,81,9122,8865,17987
1994,82,9562,8571,18133
1994,83,9969,8431,18400
1994,84,10853,8240,19093
1994,85,11374,7872,19246
1994,86,11509,7294,18803
1994,87,11006,6551,17557
1994,88,10862,6039,16901
1994,89,10380,5138,15518
1994,90,9779,4407,14186
1994,91,8912,3674,12586
1994,92,7990,2970,10960
1994,93,6688,2315,9003
1994,94,5241,1703,6944
1994,95,4327,1173,5500
1994,96,3240,792,4032
1994,97,2338,567,2905
1994,98,1789,314,2103
1994,99,1122,208,1330
1994,100,872,122,994
1994,101,531,82,613
1994,102,345,42,387
1994,103,192,20,212
1994,104,120,11,131
1994,105,69,7,76
1994,106,37,2,39
1994,107,23,2,25
1994,108,3,1,4
1994,109,3,1,4
1994,110+,8,1,9
1995,0,1543,2002,3545
1995,1,171,186,357
1995,2,80,111,191
1995,3,76,97,173
1995,4,66,85,151
1995,5,49,89,138
1995,6,55,72,127
1995,7,45,81,126
1995,8,52,52,104
1995,9,44,61,105
1995,10,33,68,101
1995,11,66,59,125
1995,12,69,79,148
1995,13,53,94,147
1995,14,74,125,199
1995,15,85,214,299
1995,16,96,215,311
1995,17,122,223,345
1995,18,135,354,489
1995,19,153,390,543
1995,20,158,456,614
1995,21,166,524,690
1995,22,191,583,774
1995,23,198,551,749
1995,24,193,625,818
1995,25,203,567,770
1995,26,202,602,804
1995,27,232,608,840
1995,28,236,714,950
1995,29,274,763,1037
1995,30,312,760,1072
1995,31,291,813,1104
1995,32,335,850,1185
1995,33,347,858,1205
1995,34,344,961,1305
1995,35,394,957,1351
1995,36,383,1027,1410
1995,37,417,1011,1428
1995,38,462,1083,1545
1995,39,530,1168,1698
1995,40,573,1219,1792
1995,41,592,1338,1930
1995,42,597,1423,2020
1995,43,691,1653,2344
1995,44,714,1770,2484
1995,45,758,1818,2576
1995,46,828,2056,2884
1995,47,933,2085,3018
1995,48,935,2268,3203
1995,49,883,2160,3043
1995,50,823,2005,2828
1995,51,825,2059,2884
1995,52,828,2060,2888
1995,53,848,2023,2871
1995,54,791,1920,2711
1995,55,1007,2405,3412
1995,56,1042,2637,3679
1995,57,1181,2895,4076
1995,58,1226,3090,4316
1995,59,1357,3366,4723
1995,60,1552,3758,5310
1995,61,1710,4035,5745
1995,62,1892,4342,6234
1995,63,2034,4835,6869
1995,64,2161,5299,7460
1995,65,2391,5482,7873
1995,66,2712,5618,8330
1995,67,2853,5880,8733
1995,68,3038,6250,9288
1995,69,3291,6476,9767
1995,70,3531,6748,10279
1995,71,3878,6774,10652
1995,72,4381,7209,11590
1995,73,4906,7879,12785
1995,74,5635,8364,13999
1995,75,5267,7741,13008
1995,76,3550,4832,8382
1995,77,3793,4902,8695
1995,78,3844,4614,8458
1995,79,4146,4667,8813
1995,80,7385,7765,15150
1995,81,9092,8621,17713
1995,82,9852,9031,18883
1995,83,10575,8623,19198
1995,84,10820,8353,19173
1995,85,11584,8128,19712
1995,86,11930,7680,19610
1995,87,11899,6900,18799
1995,88,11635,6324,17959
1995,89,10957,5428,16385
1995,90,10231,4694,14925
1995,91,9137,3917,13054
1995,92,8462,3251,11713
1995,93,7276,2561,9837
1995,94,5944,1870,7814
1995,95,4812,1288,6100
1995,96,3566,934,4500
1995,97,2654,628,3282
1995,98,1975,452,2427
1995,99,1327,244,1571
1995,100,939,142,1081
1995,101,651,86,737
1995,102,395,47,442
1995,103,208,19,227
1995,104,125,13,138
1995,105,81,9,90
1995,106,36,1,37
1995,107,14,1,15
1995,108,7,2,9
1995,109,8,0,8
1995,110+,3,1,4
1996,0,1479,2022,3501
1996,1,138,182,320
1996,2,74,125,199
1996,3,55,83,138
1996,4,61,77,138
1996,5,55,56,111
1996,6,48,75,123
1996,7,43,63,106
1996,8,51,72,123
1996,9,42,61,103
1996,10,42,65,107
1996,11,45,67,112
1996,12,50,74,124
1996,13,42,101,143
1996,14,64,140,204
1996,15,104,179,283
1996,16,87,208,295
1996,17,99,274,373
1996,18,126,355,481
1996,19,123,412,535
1996,20,143,388,531
1996,21,164,453,617
1996,22,179,541,720
1996,23,166,528,694
1996,24,188,529,717
1996,25,174,555,729
1996,26,220,549,769
1996,27,217,560,777
1996,28,197,609,806
1996,29,236,613,849
1996,30,270,692,962
1996,31,306,741,1047
1996,32,306,703,1009
1996,33,342,775,1117
1996,34,339,839,1178
1996,35,386,911,1297
1996,36,397,951,1348
1996,37,452,990,1442
1996,38,455,976,1431
1996,39,498,1068,1566
1996,40,517,1222,1739
1996,41,560,1352,1912
1996,42,617,1461,2078
1996,43,650,1523,2173
1996,44,715,1574,2289
1996,45,758,1833,2591
1996,46,818,1940,2758
1996,47,911,2040,2951
1996,48,896,2196,3092
1996,49,1045,2395,3440
1996,50,895,2172,3067
1996,51,881,2030,2911
1996,52,919,2100,3019
1996,53,906,2235,3141
1996,54,860,2184,3044
1996,55,813,2150,2963
1996,56,1123,2568,3691
1996,57,1178,2798,3976
1996,58,1253,3064,4317
1996,59,1378,3355,4733
1996,60,1491,3611,5102
1996,61,1622,3999,5621
1996,62,1790,4279,6069
1996,63,1939,4688,6627
1996,64,2184,4939,7123
1996,65,2491,5521,8012
1996,66,2508,5591,8099
1996,67,2756,5888,8644
1996,68,3064,6249,9313
1996,69,3179,6536,9715
1996,70,3683,6653,10336
1996,71,3872,7080,10952
1996,72,4258,7405,11663
1996,73,4834,7711,12545
1996,74,5499,8068,13567
1996,75,6028,8688,14716
1996,76,5572,8028,13600
1996,77,3950,5127,9077
1996,78,4146,4947,9093
1996,79,4080,4670,8750
1996,80,4556,4867,9423
1996,81,7899,7807,15706
1996,82,9931,8956,18887
1996,83,10641,9121,19762
1996,84,10959,8599,19558
1996,85,11580,8234,19814
1996,86,11904,7795,19699
1996,87,11981,7273,19254
1996,88,11873,6538,18411
1996,89,11275,5626,16901
1996,90,10696,4893,15589
1996,91,9958,4133,14091
1996,92,8677,3316,11993
1996,93,7608,2772,10380
1996,94,6410,2061,8471
1996,95,5031,1464,6495
1996,96,3909,1059,4968
1996,97,2825,629,3454
1996,98,2068,424,2492
1996,99,1501,289,1790
1996,100,963,161,1124
1996,101,679,105,784
1996,102,432,58,490
1996,103,251,35,286
1996,104,118,20,138
1996,105,79,11,90
1996,106,44,7,51
1996,107,15,2,17
1996,108,13,1,14
1996,109,4,0,4
1996,110+,2,3,5
1997,0,1460,1979,3439
1997,1,144,178,322
1997,2,73,111,184
1997,3,84,78,162
1997,4,55,71,126
1997,5,37,72,109
1997,6,34,70,104
1997,7,43,60,103
1997,8,44,56,100
1997,9,50,68,118
1997,10,49,54,103
1997,11,39,55,94
1997,12,61,69,130
1997,13,56,86,142
1997,14,57,131,188
1997,15,87,174,261
1997,16,95,230,325
1997,17,111,267,378
1997,18,129,350,479
1997,19,155,409,564
1997,20,123,389,512
1997,21,142,441,583
1997,22,140,447,587
1997,23,139,506,645
1997,24,169,527,696
1997,25,153,506,659
1997,26,180,532,712
1997,27,164,540,704
1997,28,173,502,675
1997,29,205,543,748
1997,30,243,587,830
1997,31,243,616,859
1997,32,279,659,938
1997,33,250,644,894
1997,34,339,703,1042
1997,35,323,760,1083
1997,36,363,820,1183
1997,37,379,880,1259
1997,38,431,949,1380
1997,39,479,1042,1521
1997,40,500,1064,1564
1997,41,556,1226,1782
1997,42,561,1347,1908
1997,43,650,1475,2125
1997,44,695,1564,2259
1997,45,777,1677,2454
1997,46,834,1868,2702
1997,47,872,2072,2944
1997,48,952,2208,3160
1997,49,995,2438,3433
1997,50,1041,2489,3530
1997,51,1038,2244,3282
1997,52,904,2055,2959
1997,53,1011,2264,3275
1997,54,956,2254,3210
1997,55,950,2266,3216
1997,56,927,2238,3165
1997,57,1093,2640,3733
1997,58,1213,2963,4176
1997,59,1272,3214,4486
1997,60,1415,3376,4791
1997,61,1539,3708,5247
1997,62,1677,4104,5781
1997,63,1850,4452,6302
1997,64,2041,4761,6802
1997,65,2323,5142,7465
1997,66,2592,5462,8054
1997,67,2776,5892,8668
1997,68,2968,5938,8906
1997,69,3266,6379,9645
1997,70,3515,6698,10213
1997,71,3703,7011,10714
1997,72,4195,7340,11535
1997,73,4568,7568,12136
1997,74,5128,7792,12920
1997,75,5758,8496,14254
1997,76,6591,8910,15501
1997,77,6116,8007,14123
1997,78,4239,5289,9528
1997,79,4554,5050,9604
1997,80,4359,4663,9022
1997,81,4872,4763,9635
1997,82,8491,7826,16317
1997,83,10355,8822,19177
1997,84,11137,8730,19867
1997,85,11460,8132,19592
1997,86,11814,7690,19504
1997,87,12027,7234,19261
1997,88,12020,6675,18695
1997,89,11610,5954,17564
1997,90,10806,4989,15795
1997,91,9879,4358,14237
1997,92,8882,3502,12384
1997,93,7651,2668,10319
1997,94,6614,2196,8810
1997,95,5547,1555,7102
1997,96,4150,1122,5272
1997,97,2992,711,3703
1997,98,2183,412,2595
1997,99,1543,301,1844
1997,100,1076,171,1247
1997,101,690,97,787
1997,102,415,73,488
1997,103,242,34,276
1997,104,130,12,142
1997,105,85,8,93
1997,106,43,3,46
1997,107,28,1,29
1997,108,6,2,8
1997,109,8,1,9
1997,110+,4,2,6
1998,0,1488,1911,3399
1998,1,107,144,251
1998,2,81,114,195
1998,3,50,88,138
1998,4,35,63,98
1998,5,51,73,124
1998,6,44,52,96
1998,7,45,50,95
1998,8,50,51,101
1998,9,36,62,98
1998,10,38,48,86
1998,11,44,61,105
1998,12,50,64,114
1998,13,51,75,126
1998,14,70,94,164
1998,15,73,139,212
1998,16,96,187,283
1998,17,96,274,370
1998,18,152,369,521
1998,19,109,400,509
1998,20,144,392,536
1998,21,133,451,584
1998,22,168,442,610
1998,23,155,423,578
1998,24,154,472,626
1998,25,174,508,682
1998,26,188,487,675
1998,27,184,511,695
1998,28,178,482,660
1998,29,192,517,709
1998,30,213,555,768
1998,31,222,564,786
1998,32,260,572,832
1998,33,279,628,907
1998,34,283,684,967
1998,35,347,677,1024
1998,36,331,787,1118
1998,37,371,829,1200
1998,38,451,972,1423
1998,39,482,991,1473
1998,40,463,1078,1541
1998,41,553,1159,1712
1998,42,557,1363,1920
1998,43,683,1425,2108
1998,44,680,1490,2170
1998,45,745,1741,2486
1998,46,795,1817,2612
1998,47,854,2071,2925
1998,48,902,2206,3108
1998,49,983,2354,3337
1998,50,1062,2526,3588
1998,51,1084,2601,3685
1998,52,1074,2506,3580
1998,53,952,2134,3086
1998,54,1014,2382,3396
1998,55,1004,2358,3362
1998,56,987,2276,3263
1998,57,991,2429,3420
1998,58,1219,2770,3989
1998,59,1303,3106,4409
1998,60,1423,3429,4852
1998,61,1459,3587,5046
1998,62,1673,3851,5524
1998,63,1748,4222,5970
1998,64,2044,4620,6664
1998,65,2233,4895,7128
1998,66,2525,5308,7833
1998,67,2823,5760,8583
1998,68,2761,5905,8666
1998,69,3123,6314,9437
1998,70,3476,6680,10156
1998,71,3787,7059,10846
1998,72,4140,7284,11424
1998,73,4640,7410,12050
1998,74,5092,7784,12876
1998,75,5497,8227,13724
1998,76,6347,8759,15106
1998,77,7052,9368,16420
1998,78,6643,8434,15077
1998,79,4700,5241,9941
1998,80,4807,5154,9961
1998,81,4677,4871,9548
1998,82,5330,4874,10204
1998,83,9180,8008,17188
1998,84,11213,8815,20028
1998,85,11916,8810,20726
1998,86,11887,8067,19954
1998,87,12020,7410,19430
1998,88,12208,6949,19157
1998,89,11877,6166,18043
1998,90,11002,5074,16076
1998,91,10244,4388,14632
1998,92,9223,3688,12911
1998,93,8077,2778,10855
1998,94,6799,2233,9032
1998,95,5732,1635,7367
1998,96,4487,1132,5619
1998,97,3364,759,4123
1998,98,2387,480,2867
1998,99,1614,278,1892
1998,100,1131,196,1327
1998,101,774,104,878
1998,102,443,80,523
1998,103,281,20,301
1998,104,177,11,188
1998,105,87,12,99
1998,106,51,4,55
1998,107,29,3,32
1998,108,12,2,14
1998,109,9,0,9
1998,110+,7,1,8
1999,0,1377,1844,3221
1999,1,130,163,293
1999,2,71,91,162
1999,3,65,94,159
1999,4,36,55,91
1999,5,55,61,116
1999,6,37,60,97
1999,7,35,47,82
1999,8,52,56,108
1999,9,43,43,86
1999,10,44,54,98
1999,11,48,52,100
1999,12,45,65,110
1999,13,52,70,122
1999,14,51,108,159
1999,15,82,135,217
1999,16,77,209,286
1999,17,113,286,399
1999,18,130,410,540
1999,19,138,408,546
1999,20,152,435,587
1999,21,135,418,553
1999,22,138,417,555
1999,23,164,423,587
1999,24,115,434,549
1999,25,162,470,632
1999,26,164,504,668
1999,27,196,481,677
1999,28,173,482,655
1999,29,181,481,662
1999,30,214,509,723
1999,31,199,535,734
1999,32,254,548,802
1999,33,241,593,834
1999,34,305,622,927
1999,35,343,661,1004
1999,36,362,705,1067
1999,37,372,839,1211
1999,38,415,855,1270
1999,39,446,922,1368
1999,40,515,1041,1556
1999,41,601,1114,1715
1999,42,599,1310,1909
1999,43,617,1432,2049
1999,44,697,1612,2309
1999,45,763,1672,2435
1999,46,787,1835,2622
1999,47,872,1928,2800
1999,48,953,2161,3114
1999,49,1003,2349,3352
1999,50,1108,2576,3684
1999,51,1099,2655,3754
1999,52,1244,2797,4041
1999,53,1044,2547,3591
1999,54,1021,2375,3396
1999,55,1070,2551,3621
1999,56,1007,2576,3583
1999,57,1070,2556,3626
1999,58,1006,2327,3333
1999,59,1241,2923,4164
1999,60,1474,3213,4687
1999,61,1433,3472,4905
1999,62,1568,3625,5193
1999,63,1718,4075,5793
1999,64,1915,4309,6224
1999,65,2037,4776,6813
1999,66,2300,5124,7424
1999,67,2591,5673,8264
1999,68,2926,6099,9025
1999,69,3164,6154,9318
1999,70,3333,6554,9887
1999,71,3724,6960,10684
1999,72,4069,7313,11382
1999,73,4509,7419,11928
1999,74,4954,7706,12660
1999,75,5412,7947,13359
1999,76,6131,8516,14647
1999,77,7053,9098,16151
1999,78,7834,9685,17519
1999,79,7421,8624,16045
1999,80,5039,5323,10362
1999,81,5281,5205,10486
1999,82,5274,4793,10067
1999,83,5682,4871,10553
1999,84,9917,7812,17729
1999,85,11856,8608,20464
1999,86,12477,8510,20987
1999,87,12272,7607,19879
1999,88,12379,7086,19465
1999,89,12170,6238,18408
1999,90,11703,5548,17251
1999,91,10668,4610,15278
1999,92,9626,3710,13336
1999,93,8299,3047,11346
1999,94,7208,2312,9520
1999,95,5785,1737,7522
1999,96,4677,1261,5938
1999,97,3618,859,4477
1999,98,2629,562,3191
1999,99,1702,322,2024
1999,100,1233,225,1458
1999,101,771,148,919
1999,102,520,78,598
1999,103,332,29,361
1999,104,199,15,214
1999,105,94,13,107
1999,106,47,6,53
1999,107,24,0,24
1999,108,10,1,11
1999,109,4,0,4
1999,110+,10,0,10
2000,0,1425,1992,3417
2000,1,149,158,307
2000,2,69,96,165
2000,3,57,82,139
2000,4,46,65,111
2000,5,35,56,91
2000,6,40,49,89
2000,7,35,57,92
2000,8,37,50,87
2000,9,48,55,103
2000,10,31,44,75
2000,11,47,57,104
2000,12,52,74,126
2000,13,57,73,130
2000,14,55,126,181
2000,15,82,144,226
2000,16,91,179,270
2000,17,106,229,335
2000,18,143,363,506
2000,19,137,427,564
2000,20,136,399,535
2000,21,122,396,518
2000,22,111,397,508
2000,23,131,378,509
2000,24,129,388,517
2000,25,143,400,543
2000,26,141,435,576
2000,27,158,464,622
2000,28,138,494,632
2000,29,129,521,650
2000,30,205,456,661
2000,31,219,525,744
2000,32,239,545,784
2000,33,251,584,835
2000,34,289,599,888
2000,35,318,707,1025
2000,36,380,746,1126
2000,37,378,778,1156
2000,38,380,784,1164
2000,39,466,928,1394
2000,40,481,1021,1502
2000,41,581,1097,1678
2000,42,582,1284,1866
2000,43,591,1403,1994
2000,44,693,1569,2262
2000,45,741,1668,2409
2000,46,833,1806,2639
2000,47,903,1954,2857
2000,48,982,2122,3104
2000,49,1007,2232,3239
2000,50,1051,2532,3583
2000,51,1126,2637,3763
2000,52,1237,2884,4121
2000,53,1203,2934,4137
2000,54,1115,2628,3743
2000,55,1091,2580,3671
2000,56,1116,2669,3785
2000,57,1137,2648,3785
2000,58,1031,2508,3539
2000,59,1062,2557,3619
2000,60,1351,3089,4440
2000,61,1364,3238,4602
2000,62,1580,3671,5251
2000,63,1630,3815,5445
2000,64,1833,4161,5994
2000,65,2027,4533,6560
2000,66,2213,5042,7255
2000,67,2440,5249,7689
2000,68,2787,5811,8598
2000,69,3174,6209,9383
2000,70,3373,6371,9744
2000,71,3645,6611,10256
2000,72,4028,7149,11177
2000,73,4310,7262,11572
2000,74,4823,7666,12489
2000,75,5230,7978,13208
2000,76,5864,8269,14133
2000,77,6401,8627,15028
2000,78,7449,9115,16564
2000,79,8292,9556,17848
2000,80,7752,8635,16387
2000,81,5467,5533,11000
2000,82,5444,5294,10738
2000,83,5537,4850,10387
2000,84,5956,4744,10700
2000,85,10298,7502,17800
2000,86,12058,8172,20230
2000,87,12557,7715,20272
2000,88,12201,6910,19111
2000,89,11743,6151,17894
2000,90,11526,5577,17103
2000,91,10781,4778,15559
2000,92,9777,3816,13593
2000,93,8502,3097,11599
2000,94,7321,2350,9671
2000,95,6030,1795,7825
2000,96,4760,1247,6007
2000,97,3570,911,4481
2000,98,2753,600,3353
2000,99,1904,374,2278
2000,100,1251,234,1485
2000,101,843,153,996
2000,102,499,75,574
2000,103,307,36,343
2000,104,183,19,202
2000,105,101,10,111
2000,106,62,7,69
2000,107,30,2,32
2000,108,9,1,10
2000,109,11,0,11
2000,110+,6,0,6
2001,0,1480,1958,3438
2001,1,128,166,294
2001,2,79,118,197
2001,3,77,80,157
2001,4,54,69,123
2001,5,41,57,98
2001,6,47,56,103
2001,7,20,51,71
2001,8,31,44,75
2001,9,27,49,76
2001,10,42,48,90
2001,11,35,52,87
2001,12,50,77,127
2001,13,44,73,117
2001,14,69,118,187
2001,15,80,151,231
2001,16,93,205,298
2001,17,99,237,336
2001,18,134,386,520
2001,19,160,450,610
2001,20,155,432,587
2001,21,134,401,535
2001,22,116,417,533
2001,23,124,363,487
2001,24,125,379,504
2001,25,139,409,548
2001,26,117,402,519
2001,27,159,469,628
2001,28,185,456,641
2001,29,169,485,654
2001,30,173,517,690
2001,31,183,493,676
2001,32,227,497,724
2001,33,260,569,829
2001,34,250,608,858
2001,35,320,686,1006
2001,36,341,731,1072
2001,37,380,800,1180
2001,38,435,896,1331
2001,39,452,914,1366
2001,40,489,1005,1494
2001,41,525,1174,1699
2001,42,562,1234,1796
2001,43,689,1301,1990
2001,44,700,1503,2203
2001,45,797,1721,2518
2001,46,827,1882,2709
2001,47,887,1941,2828
2001,48,922,2158,3080
2001,49,1005,2201,3206
2001,50,1094,2396,3490
2001,51,1047,2702,3749
2001,52,1198,2787,3985
2001,53,1278,3037,4315
2001,54,1266,3083,4349
2001,55,1207,2850,4057
2001,56,1115,2604,3719
2001,57,1195,2769,3964
2001,58,1208,2778,3986
2001,59,1204,2749,3953
2001,60,1112,2705,3817
2001,61,1400,3328,4728
2001,62,1565,3459,5024
2001,63,1636,3649,5285
2001,64,1804,4046,5850
2001,65,1978,4277,6255
2001,66,2175,4747,6922
2001,67,2413,5015,7428
2001,68,2632,5473,8105
2001,69,2960,5970,8930
2001,70,3337,6197,9534
2001,71,3673,6679,10352
2001,72,3842,7029,10871
2001,73,4365,7109,11474
2001,74,4845,7516,12361
2001,75,5295,7795,13090
